id,fen,move,rating
03Smj,r4bk1/1p3pp1/5N1p/p1P1rb2/1P6/P1P5/2B3PP/R3R1K1 b - - 2 21,g7f6,2067
00Ezc,rnb1k2r/ppp2q1p/3b2p1/3P1pBQ/4p2N/2N5/PPP2PPP/R3R1K1 w kq - 1 13,c3e4,2068
00fba,3r2k1/p1Q1qp1p/6p1/P7/3r4/7P/n4PP1/1RR2BK1 b - - 2 31,d4d7,2068
02CuI,r1bqr3/ppp3pp/6k1/3p4/3Q4/2P3K1/PP4PP/RNB2R2 b - - 0 15,e8e4,2068
02e7X,r4rk1/ppp2pb1/2qp2pp/8/2P1n3/1P3QP1/PB1N1PKP/R4R2 w - - 1 15,b2g7,2069
04HwQ,rn2kbnr/p7/b1p1p1p1/3q1p1Q/PppPN3/4P3/1P3PPP/R1B1KB1R w KQkq - 0 11,h5h8,2069
04YBe,r2q1rk1/pb2pp1p/6p1/8/3bnP2/2N5/1P2B1PP/R1BQ1R1K w - - 4 18,c3e4,2069
03ySM,2r3k1/5pp1/Q3b2p/3p4/3q4/3B3P/1P3PP1/4R1K1 w - - 0 26,a6c8,2070
04ky0,3rr1k1/ppp1bpp1/2q2n2/8/2Q3b1/4BN2/PPPN1PPP/R2R2K1 b - - 5 17,g4f3,2070
02liP,RB2Q3/6pk/4ppp1/3p4/1b1P4/4P1KP/5PP1/1q5r b - - 7 41,b4e1,2071
037IL,2r5/pp3pk1/3pb1p1/4b1Pp/4P2P/PqP5/1PQ5/KB2R2R b - - 5 28,c8c3,2071
00slx,8/4k1r1/4pRp1/6Pp/3K1P1P/8/8/8 w - - 0 61,d4e5,2072
04VNf,5rk1/1Q1R1p1p/3P1qpP/4p1b1/5n2/rB2BP2/2P5/1K3R2 b - - 0 37,e5e4,2072
00SiY,8/8/3p4/3Pp1n1/4Pp1N/3k1P1P/6K1/8 b - - 8 57,d3e2,2073
002xh,2nk4/8/2PBp3/1pK1P1p1/1P4Pn/8/8/8 w - - 2 42,c5b5,2074
04Dsf,1r1k1r2/2p1Rqp1/1pQp3p/p2P4/6BP/8/PPP3p1/2K1R3 b - - 0 32,f7e7,2074
04fOd,4r1k1/ppp2q1p/2n5/2Pb1pp1/Q7/2P1pNP1/PP2PP1P/4RRK1 b - - 0 20,d5f3,2074
04hNd,8/7p/2p5/5pQ1/4p3/3q1kPP/3P1P2/6K1 w - - 2 35,g5h5,2074
005wy,1r6/pp2kppQ/2n1p1n1/3p2P1/5P2/2PqP3/PP1N4/2KR3R b - - 3 27,c6b4,2075
01YOL,r4r1k/pQp3pp/3bb1q1/6B1/2P1N1n1/5N2/PP2P1B1/R3R1K1 b - - 8 17,a8b8,2075
02D5t,3r2k1/p1p3pp/2Q5/8/1q6/3r3P/PB4P1/2R4K w - - 0 31,c6e6,2075
03IMR,r2qkb1r/pp3ppp/1n2pn2/1N3b2/Q2P4/5N2/PP3PPP/R1B1R1K1 w kq - 1 11,b5d6,2075
04Psq,r4rk1/8/2pNpp2/pp1nP1pR/8/P2P4/1P6/1K5R w - - 0 28,e5f6,2075
04wzA,8/8/5kpp/5p2/3n1K1P/5PN1/6P1/8 b - - 2 52,d4e6,2075
055tr,r5k1/1b3pPp/7B/8/Bp1b4/6PP/7K/5R2 w - - 1 37,a4b3,2076
02Cmy,8/p6p/6pk/8/3n4/3Pr3/3q1PPP/2R2QK1 w - - 6 26,c1d1,2077
0531Y,3R4/p4rk1/4q2p/6Bn/2r1p3/P1b1Q1PP/5PK1/4R1N1 b - - 1 43,c3e1,2077
01oWi,8/p7/8/1PP1p3/4K3/2b3k1/8/8 w - - 0 48,b5b6,2078
02sDX,3K2k1/1p4p1/3P4/5R1p/1P6/P6P/2r2p2/8 b - - 2 49,g7g6,2078
04hvV,r1b1k2r/pp3ppp/4p3/N1npP3/3n1P2/P2B4/1PPB2PP/R4RK1 b KQkq - 3 15,c5d3,2078
00XbN,6k1/R4p1p/6P1/3p4/8/2b5/1r3rPP/5RK1 w - - 0 26,g6f7,2079
02f60,5r2/3b2k1/3bpr1p/3p2pP/2pP1qP1/2P2B2/2Q1RRP1/5NK1 w - - 17 39,g2g3,2079
02kZ1,3r4/pk6/bpnbQ1r1/2q5/8/P1P1B3/2P3PP/R2R3K w - - 2 25,e6f7,2079
03XXf,3k4/p1p3p1/8/2Q1pP2/2P3q1/1PN2nP1/PB2N2r/3K4 b - - 0 24,h2h1,2079
00a2M,r3r1k1/ppp2p1p/3p2pQ/2q5/8/3B1N2/nBK3PP/7R w - - 3 22,c2b3,2080
01LrN,r3qrk1/2p2ppp/p7/1b1QPN2/1p2N3/8/PP1K1PnP/2R4R w - - 1 22,e4f6,2080
01R41,4r2k/6bp/p1bp2p1/1p2q3/1P2Pr2/2N2QP1/1BP2n1P/2K1R2R w - - 4 26,g3f4,2080
02jk5,8/1k6/1P1Kp3/5p1p/6p1/5P1P/5P2/8 w - - 1 48,f3g4,2080
04Whq,2r5/p6k/1p2q1pp/3pB3/3P4/P2QPP2/1n4P1/2R3K1 w - - 1 33,c1c8,2080
00qhV,3r4/1N2k3/2p2pn1/4p1p1/P3P1Pp/2Pn1P2/1P2K2P/R1B5 b - - 1 21,d3c1,2081
024AF,2r2r1k/3qbpp1/p6P/1p1ppP1n/3p3N/PB1P3P/1PPQ1P2/2KR3R b - - 1 20,e7h4,2082
03XyJ,Q6r/1p2kppp/4p3/B2r4/q7/2P2P2/1KP4P/7R w k - 1 21,a5d8,2082
02YSN,8/8/p7/2pnqk2/P3N1R1/5K2/7P/8 w - - 9 45,g4g5,2083
04xJJ,4rrk1/ppp2ppp/3p2n1/4n1q1/3pP3/1B4BP/PPPNb1P1/R3QRK1 w - - 0 14,f1f5,2083
04yIF,r3k3/ppq2pp1/2p1pnp1/2P5/3P4/1Q3B2/PP3PPr/R3K2R w KQkq - 4 15,h1h2,2084
030kk,8/4k1p1/4p3/6Q1/5PP1/1P3R1K/2Prq2P/8 b - - 9 37,e7f8,2085
0530f,3r2k1/p1p3pp/1p1r1p2/8/1P2P1Q1/Pq4P1/1B3PKP/2R5 w - - 1 26,c1c7,2085
00wiq,8/2N5/8/1p4p1/1P3k1p/P4b1P/5K2/8 w - - 5 53,c7e6,2086
02M1o,3r4/p2r1p2/5nkp/2R1B1p1/8/P2p3P/1P1R1PP1/6K1 b - - 0 29,f6e4,2086
02Oxp,3q1rk1/p5pp/1p6/2r2p2/2b1pP2/1Q6/P5PP/2RR2K1 w - - 1 23,c1c4,2086
02mVD,2r2q1k/7p/p4R2/8/3Q3N/3P3P/1P4P1/2r3K1 w - - 0 39,g1h2,2087
03uL3,3rr1k1/pp3ppp/3q4/3p4/8/1QPn3P/PP1N1PP1/3RR1K1 w - - 5 18,e1e8,2087
01cMm,8/2Q5/6p1/p5k1/P4pB1/1P4qP/3r2P1/7K w - - 6 53,c7a5,2088
00p93,1k1r1b1r/n1p3p1/p3n1p1/1p2P3/P2B2Pq/2P2Q1P/1PB1K3/R6R w - - 0 24,d4a7,2089
01JtE,8/8/R7/8/6PK/1k6/p3r3/8 b - - 1 53,e2e1,2089
027OD,r2q1rk1/1pp2ppp/1pp5/4B3/1P2P2n/P2P1P2/2PQ1P1P/R4KR1 b - - 0 16,f7f6,2089
03uDG,r2q1rk1/4npb1/ppn1pBpp/2ppP3/4N3/3P1N2/PPP2PPP/R2QR1K1 w - - 1 13,e5d6,2089
03v61,1r2r1k1/p2qbppp/2p1n3/2N5/1PQP4/P4BP1/4R2P/4R1K1 b - - 3 28,d7d4,2089
0068D,7r/pppk4/2pN1r2/8/3P2p1/2P5/PP2RPP1/4R1K1 b - - 2 26,f6h6,2090
00JZk,7k/5q1p/3Q2p1/8/P3p3/1p2B2P/1br3P1/R5K1 w - - 0 32,a1f1,2090
02FTV,r1q1k3/pppb4/3p2r1/3Ppnn1/1PP3p1/P1NBQ3/5PPN/R4RK1 w q - 0 20,d3f5,2090
03okS,6k1/p4p1p/6p1/1PP5/8/1p4P1/3RBPKP/1r2r3 w - - 0 39,b5b6,2090
04eNc,5q2/1pk3r1/p1b2p1Q/4p3/3b4/1P4P1/P4PN1/3RR1K1 b - - 3 36,g7g3,2090
00Qm5,r4rk1/p1q1b1pp/2p5/4ppB1/4p1nP/2N5/PPP1QPP1/3R1RK1 w - - 8 15,e2c4,2091
01vUA,r5k1/p1pN1r1p/1p2pppP/8/8/2B5/PPP3b1/2K2R1R w - - 1 23,d7f6,2091
01Vmt,8/3p1pkp/2n1p1p1/3q4/4N3/r3PP2/2Q1K1PP/1R6 w - - 2 22,c2b2,2092
02dIM,1r2rknQ/pR3p2/2pq4/3p1BP1/3P4/4P3/P7/1K5R w - - 2 31,h8g7,2092
02gOI,N1b4r/1p2k2p/p2p3q/5p2/3PpP2/1B2P1P1/P1Q1NnK1/1R5q w - - 1 24,b1h1,2092
00wqo,6k1/2pQr1pp/p1p5/2q1p3/2P5/1P6/P5PP/4R2K w - - 1 27,d7c8,2093
01PlY,r5k1/p4p1p/1p1R2n1/4p1Q1/1P2qn2/P7/1B3PP1/R5K1 b - - 0 24,h7h6,2093
01WWp,r4r2/4bpkp/p4npN/3bB3/7Q/Pq1B1P1P/6P1/R6K w - - 2 26,h6f5,2093
02aCK,8/5p1p/K3p1p1/2k5/Pp2PP2/1P3n2/2B5/8 w - - 1 41,a6b7,2093
03Bol,3q1rk1/p3ppbp/6p1/8/P4n2/Q3PN2/RPrB1PPP/4KB1R b K - 4 20,d8d2,2093
03VVk,5r2/6k1/3p2p1/1p2p2p/1P6/1Q1Pq1N1/6K1/5R2 b - - 0 31,h5h4,2093
04xhH,r4rk1/1ppqb1p1/p1np3p/4p3/4n2N/1PN1B2P/1PP2PP1/R2Q1RK1 w - - 5 14,d1d5,2093
03uUa,7k/p4pp1/1p2n3/4q3/6QP/3RB1P1/P1r2P2/5K2 b - - 1 30,e5b5,2094
04YPD,r4k2/1ppR2p1/8/1PP5/5P1p/Pp5P/2b3P1/2Kn1NR1 b - - 5 30,a8a3,2094
04t2d,6k1/5ppp/r2q1n2/2r1R3/5Q2/8/P5PP/5R1K w - - 3 26,e5e8,2094
057C8,6RK/7P/8/4r3/8/4p3/8/7k w - - 1 78,h8g7,2094
01kVV,2r5/1Qpq1k1p/1p1p2p1/4pn2/8/4N2P/P1Pr1PP1/R4RK1 w - - 11 27,e3c4,2095
024qY,4rr1k/pp4pp/4Q1p1/2P5/3B4/2P2Pq1/P2n2P1/R4RK1 w - - 2 23,e6d7,2095
027TT,4r1k1/bb2rpp1/p2P3p/1p6/3P4/1P4P1/P1NQqP1P/4R1K1 w - - 0 24,e1e2,2095
04jyV,r2q1k1r/ppp2p2/2npbn2/3N2B1/2BbP3/6Q1/PP3PPP/3R1RK1 w - - 7 16,d1d4,2095
02cG7,r2q1krb/pp5Q/6nR/5b2/3p4/1P3P2/PB1P4/R3K1N1 w Q - 2 29,b2a3,2096
03HpW,6k1/3b1rP1/3p4/2p1p1Q1/1p1q4/1P6/3N2R1/6K1 w - - 0 31,g1h1,2096
04RzI,2kr3r/ppp2pp1/3p1n1p/3Np2b/2B1P2q/2PPPP1P/PP2K3/R2Q3R w - - 0 14,d5e7,2096
00Pms,r3kr2/p1p2pQp/bp2pP2/8/8/1P4P1/P2KNP1P/R1B4q w q - 0 17,g7f8,2097
00Ocp,r3k3/p1pb4/2p2p2/2q1p1p1/2B3p1/2P4r/P1P2PQP/3RR1K1 w q - 3 20,g2e4,2098
02E9M,r2qk2r/p1p2ppp/2pb1n2/3p2Q1/2P3b1/1PN1P3/PB3PPP/R3KB1R b KQkq - 4 12,h7h6,2098
00Pbs,3r1rk1/4Qppp/8/1ppb4/2Pn1B1n/2N3P1/PP3P2/R2R1K2 b - - 0 21,d5g2,2099
01o71,rn2k2r/p3bppp/2p1bn2/qp6/3NP3/2N1B3/PPPQ2PP/1K1R1B1R b kq - 3 14,f6e4,2099
02iFO,r3k2r/ppp1qpb1/2n2npp/4p1B1/2BP4/2N2Q2/PPP3PP/2KR3R w kq - 0 12,c3d5,2100
04uMY,4r3/pp2Pp1k/2qbN1pp/8/3Q4/1P4P1/P4P1P/4R1K1 b - - 1 38,f7e6,2100
00QjF,8/8/1pr3kp/pbPpp1pN/3Pp1P1/1P2K3/P6P/2R5 w - - 0 29,c5b6,2101
01WwU,r4r2/pp4k1/3p3n/2pPP2p/2P1B2q/3N1b1p/PP1Q1P1K/R5R1 b - - 1 29,h6g4,2101
03zgW,8/8/p5p1/2pk1p1p/5P1P/1PPK2P1/8/8 b - - 1 35,c5c4,2102
04P1b,5rk1/2bB3p/pp4p1/2p5/2Pp4/PP1P4/6QP/2B1qRK1 b - - 1 32,c7h2,2102
03Eq0,r5r1/5pbk/p1p1p2p/n1qp3P/1p1N1B2/4PQ2/PP3P2/1K1R2R1 w - - 1 27,f4h6,2103
04bzn,r1bqkbnr/5ppp/p2pp3/1p1P4/2Q1P3/N7/2P2PPP/R1B1K1NR w KQkq - 0 10,a3b5,2103
04wM4,r4rk1/1p3ppp/p1nq4/3pb2b/1P3B2/P2P1NPP/B5P1/2RQ1RK1 w - - 4 20,c1c6,2104
00SCL,r1b2rk1/2q1bp1p/p5B1/1p2p1P1/3BP3/2N5/PPPQ3P/R3K2R b KQ - 0 17,e5d4,2105
00lPH,5r1k/ppp3pp/1bp2rq1/8/Q1BP4/2P3Bb/PP1N2PK/4R2R b - - 0 21,h3g2,2106
01hy9,2r5/p4kp1/8/1pP1r3/4N2P/1P2KP2/P7/6R1 w - - 0 38,e3d4,2106
02Vpj,2r2rk1/1p1b2pp/p3p3/3pQn2/P1q5/2BR1N2/1PP3PP/R6K w - - 2 33,g2g4,2106
02wic,r1bq1rk1/4bpp1/1p3n1p/pNp1p3/4P2B/P2B4/1PPQ1PPP/R4RK1 b KQ - 0 14,c5c4,2106
04rhy,6k1/1b3p1p/1q2p1p1/4b3/1p1Pp3/4B3/PPQN2PP/7K w - - 1 26,d2c4,2106
003md,r1b1k2N/ppp3pp/2n5/2bp4/7q/1B4n1/PPPP1P1P/RNBQR1K1 b q - 0 10,g3e4,2107
00NGM,3k1rr1/R2b3Q/2pqp3/8/N2P4/8/5PB1/R4K2 b - - 5 34,f8f2,2107
01jTV,2k4r/ppp3r1/5B2/4b3/1P2N1P1/P2P1p2/2P1n2P/5R1K w - - 4 31,f6e5,2107
034nU,2r3k1/p6p/1p2N1pQ/5p2/5P2/1P1KP2R/P4qPP/8 b - - 0 30,f2c2,2107
02e95,r5k1/6p1/p3pq2/3pN2Q/2pPb2b/2P5/P5PP/R1B3K1 w - - 3 30,g2g3,2108
03BQX,5Rr1/1pkb4/3p1Q2/4p2p/2PqP2P/3Pn1r1/2B5/2R4K w - - 4 42,f6d8,2108
03Lut,6k1/6pp/4q2r/8/8/6P1/5P2/2KQR3 b - - 0 54,e6c8,2108
04QzG,rn1q1rk1/1p2n1bp/p2N2p1/2p2b2/2P5/3B4/PP2NPPP/R1BQ1RK1 b - - 0 12,d8d6,2108
00y3g,8/4Qpk1/p3p2p/1p1b3r/7P/3B4/2P3PK/3r4 w - - 4 44,d3e2,2109
00zrq,7R/6P1/p3p2P/1p2k3/8/2Ppp3/r5r1/3R3K w - - 2 40,g7g8q,2109
01yU9,4r1k1/pp3ppb/1qpb4/3pnPP1/3N4/2N1B2Q/PPP3B1/R5K1 b - - 4 23,b6b2,2109
021eN,1r6/R3p2p/3p2p1/4k3/3RP3/1pr1K3/1P4PP/8 w - - 6 35,b2c3,2109
019wq,2r4r/pp2q1k1/2pp1bp1/5p2/2P2N2/1P4PP/P1Q3K1/3R1R2 w - - 0 26,f4g6,2110
00J5r,r4rk1/1p4p1/p1p1n1PR/q3p3/4P3/2N1QP2/PPP5/2KR4 b - - 0 21,g7h6,2111
02TnW,r4rk1/1q3ppp/p2R4/1p2B3/8/7P/PP2QPb1/2R3K1 w - - 0 20,e2g4,2111
03NHS,2bqr1k1/5pbp/4p1p1/rp1n4/8/1B3N1P/PB1Q1PP1/R3R1K1 w - - 0 19,b2g7,2111
04eoA,r2r3k/6pp/1Q2Np2/7q/7P/8/PP3PK1/R4R2 b - - 0 29,h5g4,2111
03ewz,r5k1/3n2pp/2p1p3/pp3r2/3q2n1/2N3Q1/PPP1RPPP/R5K1 w - - 3 20,a1d1,2112
058i4,2k4r/2p2p2/2p5/p5q1/6b1/PP1PQ1b1/R1PN4/1K2R3 b - - 6 28,g3f4,2112
01B5q,r4rk1/1pp2p1p/p4Qp1/3n3P/P2Nq3/8/1B4R1/5B1K w - - 0 36,f6g7,2113
03uA2,6Q1/r2kqp2/p3p3/1pR3r1/8/4PB2/PP3PP1/2R3K1 b - - 8 37,g5g8,2113
02j44,r4knr/pbppq3/1pn3Bp/4P1pQ/2p5/2P3N1/P4PPP/R3R1K1 w - - 1 17,h5f3,2114
03IoD,6k1/p4rp1/1p1pBnRp/2pPp3/8/2b2P2/PP5r/1K4R1 w - - 9 31,g6g7,2114
00AXb,5kr1/pp3p1p/1q2pBb1/1B1p4/P7/5P2/1P5P/2Q1K1rR w K - 0 21,h1g1,2115
01OkZ,8/8/8/p1p3P1/3k1N1P/6K1/8/3b4 w - - 4 42,h4h5,2115
04waF,r4r1k/ppbq1p2/2p1p1bp/2Pp4/3P2QP/2NBP3/PP3P2/R3K1R1 b Q - 0 17,f8g8,2115
02ghB,3r3k/6p1/1p5p/8/1P2pPq1/PQ2B3/6PP/2Rr1BK1 b - - 3 33,g4e2,2116
03uRJ,3r1r2/p5k1/2p4R/1pp3K1/4p3/8/PPP5/7R w - - 1 27,h6g6,2116
04N9V,1b2rrk1/1R4pp/8/1pPp4/3Np2q/2P1Q2P/1P3PP1/4R1K1 b - - 2 23,b8f4,2116
01Nny,8/p7/5k2/8/3P1K1p/P7/8/8 b - - 2 46,f6e6,2117
04WhH,1R6/8/2P2pk1/1K6/8/1P5p/8/2r5 w - - 1 44,b8h8,2117
006ia,1r4k1/4bpp1/1rp2n1B/3p4/3P4/2N3P1/Pq2QPKP/2R1R3 b - - 3 24,b2e2,2119
00Nhl,5r1r/p6R/k1ppb1n1/4p1Q1/N3P3/1P1P4/P1P3PP/6K1 b - - 1 23,g6f4,2119
04sKi,1rb3k1/p1qnb1pp/8/1pp1Nr2/8/1P1P2QP/PB1N2B1/2R3K1 w - - 0 25,g2d5,2119
01Vce,2r4r/6b1/8/1b1pPQ2/2p2P1k/4P3/PP1B3q/2K5 w - - 7 33,d2e1,2121
00IFk,r1b4r/ppk2ppp/2p5/6B1/2P5/2n3P1/P1P1B2P/2KR3R w - - 0 16,g5f4,2122
0402R,7k/p6p/1p1rrp2/3P4/2P5/1P2R1P1/P4pbP/K4R2 w - - 1 37,d5e6,2122
03CKR,8/R5pk/5r2/5P1p/5KP1/8/8/8 w - - 32 81,g4g5,2123
02CIw,4K3/4P3/6k1/1R6/r7/p7/8/8 w - - 0 67,e8f8,2124
02gLe,6k1/1r3pp1/7p/1pBp4/3Pq3/1Q2P2P/3n1PP1/R5K1 w - - 4 30,b3a2,2124
026QC,8/R1r5/1p5p/1kq1pr2/1N1p4/P2P1p2/1PP4P/2K2Q2 w - - 0 36,a3a4,2125
04Rx4,3r2k1/1Q3pp1/8/6qn/2b1P3/5P2/PP3RPP/R5K1 b - - 1 25,g5c5,2125
01JJc,4k3/4P3/2p1KP1r/2N5/8/8/p7/8 w - - 4 42,c5e4,2126
040uH,1r4k1/4q1p1/1pR2p1p/1Pn1p2P/4P1P1/1b2B3/r3BP2/3Q1RK1 w - - 2 29,e3c5,2126
00JFF,4r1k1/ppqb4/6p1/3pb2Q/8/2P5/PP1B2PP/5RK1 w - - 0 20,h5g6,2128
02ZzV,8/7b/8/p7/2BNp3/k1Knp3/P7/8 w - - 9 58,c4b3,2128
03YH7,rn3r2/pp2p1k1/2p3p1/2P1q1p1/6P1/1Q6/PP2B3/R4RK1 w - - 0 23,f1f8,2128
01sGM,3q1r1k/6pp/4Qn2/8/3P1R2/5P2/7r/2R1B2K w - - 0 32,h1h2,2129
025gx,5r1k/2b1Npp1/1p2p2p/1qn5/3Q4/P7/1R3PPP/3R2K1 b - - 0 26,b5e8,2129
00gpa,r1br2k1/qp3pp1/p3p2p/8/8/P5P1/1PBB2P1/2RQ3K w - - 0 21,d2e3,2130
019gx,1r6/6R1/3p4/KP1Rp3/2r1P3/2k2P2/8/8 b - - 1 45,c4a4,2130
01To6,1b6/kr2Rp2/p5pp/3p4/3P1p2/5P1q/PPQ2P2/6K1 w - - 1 29,c2c5,2130
03u2u,8/1pk3Q1/8/p3P3/P3b1p1/2P3P1/1P3PNK/5q2 b - - 15 51,c7b8,2130
0412e,r3k2r/pp1n1pR1/1q2p3/3pP1Bp/1b1p3P/1P1B1P2/2PQ1P2/1K4R1 w kq - 0 21,d2f4,2131
03Daz,5rk1/8/p2qp1pp/2p2p2/3p2Q1/1P5P/P5P1/5RK1 w - - 0 38,g4g6,2135
04hcp,2r2rk1/5p1p/p2qp1p1/1p1NR3/3P4/P4Q1P/1n3PP1/R5K1 w - - 3 22,d5f6,2135
04w30,8/1n3k2/1p3p2/1Pp1pP2/2PpP3/r2P4/r1BK4/1R5R b - - 2 36,a3c3,2135
03DDF,4k3/R7/6pp/8/1B3p2/7P/4q1B1/7K w - - 1 40,g2c6,2136
04iGH,5rk1/rpp1qpp1/p1n1n2p/4P2b/P1B1N3/2P2N1P/1PQ2PP1/3RR1K1 b - - 5 18,h5f3,2137
03n4p,4r3/6kp/p3ppp1/1p1b4/3Q4/1P2PP2/P1qBBKPP/8 w - - 2 33,e3e4,2138
044iy,7r/p1k1bppp/1p3nP1/1K6/1P3P2/P3BN2/2q5/3R1B1R w - - 2 23,d1c1,2138
019B3,r4rk1/3qb1pp/2n1N3/ppp1p3/3p4/P2PB1PP/1PPQB1PK/R4R2 b - - 0 17,f8f1,2139
027Nz,8/4k3/2q2pp1/P6p/1Q5P/2p1P1P1/5K2/8 b - - 0 51,e7d7,2139
03rAq,8/8/8/1pPppk1p/p1p4P/P1P1PK2/1P6/8 w - - 0 41,e3e4,2139
04rTR,3r4/pQ3ppk/2p5/8/4P3/3q1PP1/PP5P/K1R5 b - - 5 28,d3c2,2140
02p9D,8/p1k2p2/1pp1p3/1P2P2p/P1P1K3/4b2P/8/8 w - - 1 39,e4e3,2141
03EPr,3q2k1/1p3p1p/r5p1/3p4/rn1B4/4P1Q1/5PPP/R3R1K1 w - - 3 23,a1a4,2141
04CUq,r3k1nr/pbp2p2/1pNbpq2/7p/3P2p1/3BPP2/PPQB2PP/R4RK1 b KQkq - 3 14,d6h2,2141
0273Q,4r1k1/8/8/p5pR/2PnB3/3P2p1/P7/6K1 b - - 1 38,d4e2,2142
03N4m,2rqR1k1/1p4bp/p1b2pp1/8/3n1B2/P1P2N2/1PQ2PPP/R5K1 b - - 0 20,c6e8,2142
009XT,rn1qk2r/pp3ppp/3bp1N1/3p4/3Pn3/3BB3/PPP2PPP/RN1Q1RK1 b kq - 4 10,d6h2,2143
02lNK,r3k2r/pp3ppp/4p3/2bpPn2/3N1P2/3QB1PP/Pq1N1K2/R2R4 b kq - 0 16,c5d4,2143
0459E,2k3r1/p1p2prp/2p5/2q5/2Q5/6Pb/PPPN1P1P/R3R1K1 b - - 3 18,g7g3,2143
02MWI,2r3k1/3np3/p1b3qp/2N1b2p/7P/B1r3p1/PPP5/1K1RQ1R1 w - - 0 26,b2c3,2144
039ed,4r1k1/pp2rpp1/2p3p1/3p2P1/5n1P/3PBBn1/PPP2P2/R3RK2 w - - 1 23,f2g3,2144
04UNz,2r3k1/1R4p1/p2p3p/3P1p2/P2QpP2/6qP/6r1/6RK w - - 6 29,b7g7,2145
01Mct,2r5/2pk2p1/p1Rp1p2/1P1PbPq1/4P1p1/Q6b/1PR1BP1P/6K1 b - - 1 35,g5f4,2147
03RKX,Q6r/4kppp/4p3/4Pn2/5P2/p1P5/R2P2PP/1r3qNK w - - 2 25,a8a3,2147
0438I,r3k1nr/ppp2ppp/3p4/bP4q1/2BpP1b1/3P1PP1/PBPN3P/R2QK2R b KQkq - 1 11,g5e3,2148
05Ba5,r1bk1b1r/pp1pqpp1/2n2n1p/1NpQ4/2B1PB2/5N2/PP3PPP/R3K2R w KQ - 5 9,f4c7,2149
01BrE,3r3r/Qbk5/Rp1p3p/1P1qpp2/6p1/2P2NP1/3N1PP1/5RK1 b - - 1 25,d5b5,2150
01qx9,3r3r/p1kq4/1pp5/3p2p1/QN1Pp1b1/P6p/1PP3PP/R4R1K w - - 3 25,f1f7,2150
02msA,1k2r1r1/p2q4/2pb4/8/PPQ4P/6P1/2P1N2K/4RR2 b - - 5 35,e8e2,2150
04Pe7,2r3k1/pp4p1/5q1p/8/1b1P4/2N5/bPQ1B1PP/3R2K1 w - - 1 22,c2a4,2150
00Qog,1r3rk1/pP2qppp/1b3n2/1Q2p1B1/4P3/2NP1bP1/PP2NP1P/R4RK1 b - - 1 15,e7e6,2151
01K6c,1r2r1k1/Q1p3pp/6q1/2nb4/8/5P2/PPP3PP/RNB2RK1 b - - 1 19,d5f3,2151
02M9r,1q6/5pk1/4p1p1/3p2P1/p2P1K2/P3QP2/8/8 w - - 7 44,e3e5,2151
04CTU,r2q1rk1/pp3ppp/2P1p3/5b2/2P2B2/6P1/P4PBP/b2Q1RK1 w - - 0 15,c6b7,2151
04gVt,r7/1pp4k/3pB1pb/p2P3P/P1PQpr1q/6NP/1P3P2/4K2R w K - 1 27,h5g6,2151
00Kd8,3R4/3P4/8/5p2/5kPp/8/3r2P1/6K1 b - - 1 64,f4g3,2152
04BSu,8/3r1r1k/8/PP4pp/3R4/4P3/3p2PP/1R4K1 b - - 0 35,d7d4,2152
011u9,8/pp5p/8/3N4/2P5/1P1bR2P/P2r1k1K/8 b - - 1 43,d3e4,2153
01qJr,r2qkb1r/pp2pppp/2n5/1B1n4/3p2b1/2N2N1P/PPP2PP1/R1BQK2R w KQkq - 0 7,c3d5,2153
01rIM,1r2r1kb/7p/3pP1pB/p1q1n3/2p1PN2/P1P5/B2Q4/2K3RR b - - 3 25,c5a3,2153
02370,3k3r/1Qp1bNp1/4b2p/3p4/3q4/rP1B4/2P2PPP/1K1R2R1 b - - 0 28,e6f7,2153
04Tlx,r5k1/1b3r1p/pp2p3/4bp2/5N1q/1Q1P2P1/PP3P1P/R1B2RK1 b - - 4 19,e5f4,2153
00WoW,8/4kppR/r1p1p2p/p3P2P/4P1P1/1pP2P2/3K2B1/8 b - - 0 29,a5a4,2154
02JuR,R7/4Rppk/6rp/1p6/2nPQ3/4Pq1P/5PP1/6K1 b - - 10 35,f3d1,2155
01FSC,4r3/5Q1p/p5pk/8/6P1/6KP/P1P1r3/8 w - - 0 34,g4g5,2156
044QL,r1b2r2/3R1pk1/p1p1QNp1/1p5p/P1p1P3/8/1q4PP/5RK1 w - - 0 26,d7f7,2156
046aK,8/R7/3K1bk1/p3rB2/4P3/8/P6p/8 b - - 0 54,e5f5,2156
04aUC,1r1r3k/1R1b2p1/4pn1p/B6q/3p1P2/P2B2Q1/1P4PP/5R1K b - - 1 27,h5a5,2156
00Oo2,k7/pp1r2p1/2n2q2/3b1P1B/1P5P/2P5/P1K2Q2/3R2R1 b - - 1 32,c6b4,2157
00W3Q,3r1k2/5p2/Np3P1p/1P2R3/2p1N3/b1P1n3/P5PP/6K1 b - - 0 32,d8d1,2157
01IDN,r3r1k1/5ppp/b4n2/3pR3/1b1N4/P4N2/P4PPP/R1B3K1 b - - 0 22,b4c3,2157
01DwE,6k1/5pb1/p1p1p1pp/P1B2q2/2bP1Q2/1rP1RN1P/5PP1/6K1 w - - 0 23,f4f5,2158
031WO,r1bqr1k1/pp2bppn/2p4p/3p4/5Q1B/3B1N2/PPP2PPP/R3R1K1 w - - 3 14,d3h7,2158
